item_id,text,keywords,proposition_id,dependency,category_broad,category_detailed,tuple,question_natural_language
44,"A bright yellow tennis ball lies in stark contrast on the vibrant green of a freshly mowed grass court. The ball's fuzzy texture is highlighted by the sunlight, casting a small shadow on the neatly trimmed lawn. Nearby the baseline, the white chalk lines distinctly mark the boundaries of the playing field, creating a geometric harmony on the court.",,9,2,entity,part,entity - part (court's baseline),Is there a baseline on the court?
44,"A bright yellow tennis ball lies in stark contrast on the vibrant green of a freshly mowed grass court. The ball's fuzzy texture is highlighted by the sunlight, casting a small shadow on the neatly trimmed lawn. Nearby the baseline, the white chalk lines distinctly mark the boundaries of the playing field, creating a geometric harmony on the court.",,10,2,entity,part,entity - part (court's chalk lines),Are there white chalk lines on the court?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,1,0,entity,whole,entity - whole (study room),Is there a study room?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,2,0,entity,whole,entity - whole (desk),Is there a desk?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,3,0,entity,whole,entity - whole (barbell),Is there a barbell?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,4,0,entity,whole,entity - whole (papers),Are there papers?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,5,0,entity,whole,entity - whole (books),Are there books?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,6,0,entity,whole,entity - whole (laptop),Is there a laptop?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,7,0,entity,whole,entity - whole (bookshelves),Are there bookshelves?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,8,0,entity,whole,entity - whole (window),Is there a window?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,9,1,attribute,size,"attribute - size (study room, spacious)",Is the study room spacious?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,10,3,attribute,color,"attribute - color (barbell, scarlet)",Is the barbell scarlet?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,11,2,attribute,shape,"attribute - shape (desk, large rectangular)",Is the desk large and rectangular?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,12,2,attribute,texture,"attribute - texture (desk, oak)",Is the desk made of oak?
184,"A spacious study room featuring a large rectangular oak desk dominated by a scarlet barbell used as an unconventional paperweight. The desk surface is scattered with papers, books, and a sleek, silver laptop. Flanking the desk are tall bookshelves filled with an array of books, and the sunlight filters through a large window, illuminating the space with natural light.",,13,6,attribute,color,"attribute - color (laptop, silver)",Is the laptop silver?
